Source_LV6_103f_cal.llb.txt	356768	hOutput XON/XOFF. See the Common Serial Port VI Parameters section of this chapter for more information.
Source_LV6_Pwrtest.llb.txt	148788	x(i32) line mask: determines which lines in the port the write affects. If you set line mask to -1, the VI writes to the entire port and sets all the lines in the port to the states specified by the bits in pattern. If you set only bit n in line mask, the VI changes only line n in the port to the state that bit n of pattern specifies. The default setting for line mask is -1.,
Source_LV6_Pwrtest.llb.txt	153012	DAQ: digprtcf.c: allocation failedDAQ: portNumStr = %s (after truncating)DAQ: back from GET_DIGPORTDESC_DATADIGPRTCF: boardType %dDIGPRTCF: hardwarePortWidth %dDIGPRTCF: logicalPortWidth %dDIGPRTCF: numberOfPorts %dGET_DIGPORTDESC_DATALV_DIG_PORT_CONFIGSetCINArraySize, elmtNum %ld out of range 0 <= elmtNum < %ldnon-array detected
Source_LV6_Pwrtest.llb.txt	160125	FDAQ overRunErr: The clock source for the input task is faster than the maximum clock rate the device supports. If you are allowing the driver to calculate the analog input channel clock rate, the driver bases the clock rate on the board type; so you should check that your board type is correct in the configuration utility.YDAQ earlyStopErr: The transfer stopped prior to reaching the end of the transfer buffer.^DAQ transferStoppedErr: The transfer has been stopped to prevent regeneration of output data.MDAQ dataNotAvailErr: The requested amount of data has not yet been acquired.FDAQ calibrationErr: An error occurred during the calibration process.GDAQ timeOutErr: The operation could not complete within the time limit.
Source_LV6_Pwrtest.llb.txt	160496	DAQ SCXITrackHoldErr: A signal has already been assigned to the SCXI track-and-hold trigger line, or a control call was inappropriate because the specified module is not configured for one-channel operation.~DAQ signalConflictErr: You cannot use this combination of scan and convert clock signal sources for this operation and board.
Source_LV6_Pwrtest.llb.txt	161655	DAQ badDirOnSomeLinesErr: Some of the lines in the specified channel are not configured for the transfer direction specified. For a write transfer, some lines are configured for input. For a read transfer, some lines are configured for output.|DAQ transferPauseErr: A single output channel in a group may not be paused if the output data for the group is interleaved.UDAQ transferInProgErr: A transfer is already in progress for the specified resource.PDAQ noTransferInProgErr: No transfer is in progress for the specified resource.7DAQ armedErr: The specified resource is already armed.6DAQ notArmedErr: The specified resource is not armed.rDAQ endWriteErr: No data was written to the transfer buffer because the final data block has already been loaded.
Source_LV6_Pwrtest.llb.txt	165290	Configuration type invalid.
Source_lv8_103f_cal.llb.txt	2219	Logical address to read buffer from-)(U32)
Source_lv8_103f_cal.llb.txt	134759	Bytes At Serial Port.viPTH0
Source_lv8_103f_cal.llb.txt	139165	Serial Port Read.viPTH0
Source_lv8_warnings.txt.txt	0	\\Atlas\Shared\Cal-Test\LC103\Source\lv8\103f_cal.llb\103FINAL.VI (103FINAL.VI)
Source_lv8_warnings.txt.txt	199	- The File Dialog function no longer supports the datalog file type input.
Source_lv8_warnings.txt.txt	238	- The VI expected to be at "\\Atlas\Shared\Cal-Test\LC103\Source\lv8\103f_cal.llb\Beep.vi" was loaded from "C:\Program Files\National Instruments\LabVIEW 8.6\vi.lib\Platform\system.llb\Beep.vi".
Source_lv8_warnings.txt.txt	300	\\Atlas\Shared\Cal-Test\LC103\Source\lv8\103f_cal.llb\CALCLEAR.VI (CALCLEAR.VI)
Source_lv8_warnings.txt.txt	419	\\Atlas\Shared\Cal-Test\LC103\Source\lv8\103f_cal.llb\Caldate.vi (Caldate.vi)
Source_lv8_warnings.txt.txt	530	\\Atlas\Shared\Cal-Test\LC103\Source\lv8\103f_cal.llb\CALSET.VI (CALSET.VI)
Source_lv8_warnings.txt.txt	645	\\Atlas\Shared\Cal-Test\LC103\Source\lv8\103f_cal.llb\CAP_CAL.VI (CAP_CAL.VI)
Source_lv8_warnings.txt.txt	828	\\Atlas\Shared\Cal-Test\LC103\Source\lv8\103f_cal.llb\DA_TEST.VI (DA_TEST.VI)
Source_lv8_warnings.txt.txt	1041	\\Atlas\Shared\Cal-Test\LC103\Source\lv8\103f_cal.llb\IND_CAL.VI (IND_CAL.VI)
Source_lv8_warnings.txt.txt	1224	\\Atlas\Shared\Cal-Test\LC103\Source\lv8\103f_cal.llb\ISRC_CAL.VI (ISRC_CAL.VI)
Source_lv8_warnings.txt.txt	1456	\\Atlas\Shared\Cal-Test\LC103\Source\lv8\103f_cal.llb\LEAK_I.VI (LEAK_I.VI)
