0250	f5b50d_165a1a_qtcp_ncsysconnabortederr_the_system	165a1a\ qTCP\ ncSysConnAbortedErr:\ The\ system\ caused\ the\ connection\ to\ be\ aborted\.
0251	4aa05e_165b62_tcp_ncalreadyconnectederr_the_conne	165b62\ TCP\ ncAlreadyConnectedErr:\ The\ connection\ is\ already\ established\.
0252	aac356_176920_most_applications_need_only_connect	176920\ Most\ applications\ need\ only\ connect\ wires\ to\ the\ controls\ and\ indicators\ displayed\ in\ bold\.\ Connections\ to\ other\ controls\ and\ indicators\ are\ useful\ only\ if\ specifically\ needed\.
0253	c38ef3_17be24_most_applications_need_only_connect	17be24\ Most\ applications\ need\ only\ connect\ wires\ to\ the\ controls\ and\ indicators\ displayed\ in\ bold\.\ Connections\ to\ other\ controls\ and\ indicators\ are\ useful\ only\ if\ specifically\ needed\.
0254	bf920d_49289_f_cluster_error_in_a_cluster_describ	49289\ f\(cluster\)\ error\ in:\ a\ cluster\ describing\ any\ error\ conditions\ prior\ to\ this\ VI's\ execution\.\ The\ default\ input\ of\ this\ cluster\ is\ no\ error\.\ If\ an\ error\ has\ already\ occurred,\ this\ VI\ does\ nothing\.\ The\ error\ in\ cluster\ contains\ the\ following\ parameters:
0255	b674c0_50fb1_f_cluster_error_in_a_cluster_describ	50fb1\ f\(cluster\)\ error\ in:\ a\ cluster\ describing\ any\ error\ conditions\ prior\ to\ this\ VI's\ execution\.\ The\ default\ input\ of\ this\ cluster\ is\ no\ error\.\ If\ an\ error\ has\ already\ occurred,\ this\ VI\ does\ nothing\.\ The\ error\ in\ cluster\ contains\ the\ following\ parameters:
0256	14b85a_5f402_f_cluster_error_in_a_cluster_describ	5f402\ f\(cluster\)\ error\ in:\ a\ cluster\ describing\ any\ error\ conditions\ prior\ to\ this\ VI's\ execution\.\ The\ default\ input\ of\ this\ cluster\ is\ no\ error\.\ If\ an\ error\ has\ already\ occurred,\ this\ VI\ does\ nothing\.\ The\ error\ in\ cluster\ contains\ the\ following\ parameters:
0257	1c2804_763e9_f_cluster_error_in_a_cluster_describ	763e9\ f\(cluster\)\ error\ in:\ a\ cluster\ describing\ any\ error\ conditions\ prior\ to\ this\ VI's\ execution\.\ The\ default\ input\ of\ this\ cluster\ is\ no\ error\.\ If\ an\ error\ has\ already\ occurred,\ this\ VI\ does\ nothing\.\ The\ error\ in\ cluster\ contains\ the\ following\ parameters:
0258	785fcd_9b2e1_f_cluster_error_in_a_cluster_describ	9b2e1\ f\(cluster\)\ error\ in:\ a\ cluster\ describing\ any\ error\ conditions\ prior\ to\ this\ VI's\ execution\.\ The\ default\ input\ of\ this\ cluster\ is\ no\ error\.\ If\ an\ error\ has\ already\ occurred,\ this\ VI\ does\ nothing\.\ The\ error\ in\ cluster\ contains\ the\ following\ parameters:
0259	30037b_b6263_f_cluster_error_in_a_cluster_describ	b6263\ f\(cluster\)\ error\ in:\ a\ cluster\ describing\ any\ error\ conditions\ prior\ to\ this\ VI's\ execution\.\ The\ default\ input\ of\ this\ cluster\ is\ no\ error\.\ If\ an\ error\ has\ already\ occurred,\ this\ VI\ does\ nothing\.\ The\ error\ in\ cluster\ contains\ the\ following\ parameters:
0260	1f4f66_e5409_connection_timed_out_connection_is_a	e5409\ Connection\ timed\ out!Connection\ is\ already\ in\ progress
0261	4fa56a_f5c8c_most_applications_need_only_connect_	f5c8c\ Most\ applications\ need\ only\ connect\ wires\ to\ the\ controls\ and\ indicators\ displayed\ in\ bold\.\ Connections\ to\ other\ controls\ and\ indicators\ are\ useful\ only\ if\ specifically\ needed\.
0262	506e53_f5f94_most_applications_need_only_connect_	f5f94\ Most\ applications\ need\ only\ connect\ wires\ to\ the\ controls\ and\ indicators\ displayed\ in\ bold\.\ Connections\ to\ other\ controls\ and\ indicators\ are\ useful\ only\ if\ specifically\ needed\.
0263	2c0d21_f643d_0_1_1mohm_connected_to_uut_leads_sam	f643d\ 0=1\.1MOhm\ connected\ to\ UUT\ leads;\ Same\ as\ '9'\.
0264	5992b3_1b8f04_most_applications_need_only_connect	1b8f04\ Most\ applications\ need\ only\ connect\ wires\ to\ the\ controls\ and\ indicators\ displayed\ in\ bold\.\ Connections\ to\ other\ controls\ and\ indicators\ are\ useful\ only\ if\ specifically\ needed\.
0265	d86a28_1baf60_most_applications_need_only_connect	1baf60\ Most\ applications\ need\ only\ connect\ wires\ to\ the\ controls\ and\ indicators\ displayed\ in\ bold\.\ Connections\ to\ other\ controls\ and\ indicators\ are\ useful\ only\ if\ specifically\ needed\.
0266	a32ea3_1beb71_0_1_1mohm_connected_to_uut_leads_sa	1beb71\ 0=1\.1MOhm\ connected\ to\ UUT\ leads;\ Same\ as\ '9'\.
0267	7e8145_18cddf_connection_aborted	18cddf\ Connection\ aborted
0268	706c73_18ce13_already_connected	18ce13\ Already\ connected
0269	3562ba_1bcb0f_the_vi_p_has_changed_on_disk_since_	1bcb0f\ The\ VI\ %p\ has\ changed\ on\ disk\ since\ last\ saved\ or\ loaded\ by\ LabVIEW\.\ If\ you\ load\ its\ %p,\ it\ will\ probably\ be\ inconsistent\ with\ the\ parts\ of\ the\ VI\ already\ in\ memory,\ resulting\ in\ a\ corrupt\ VI\.
0270	d6afd6_1bdceb_this_wire_segment_is_not_connected_	1bdceb\ This\ wire\ segment\ is\ not\ connected\ to\ anything\.\ Select\ Remove\ Bad\ Wires\ from\ the\ Edit\ menu\ to\ delete\ all\ wires\ that\ are\ disconnected\ or\ bad\.
0271	7a8343_1be44b_the_connector_pane_connections_of_t	1be44b\ The\ connector\ pane\ connections\ of\ the\ subVI\ do\ not\ match\ the\ way\ it\ is\ wired\ on\ this\ diagram\.\ Show\ the\ Help\ window\ to\ see\ what\ the\ connections\ to\ this\ subVI\ should\ be\.
0272	7a7643_1be4f3_one_or_more_required_inputs_to_this	1be4f3\ One\ or\ more\ required\ inputs\ to\ this\ function\ are\ not\ wired\ or\ are\ wired\ incorrectly\.\ Show\ the\ Help\ window\ to\ see\ what\ the\ connections\ to\ this\ function\ should\ be\.
0273	b01c31_1cd94a_connection_aborted	1cd94a\ Connection\ aborted
0274	15f606_1cd98c_connection_is_already_connected	1cd98c\ Connection\ is\ already\ connected
0275	1fbc7f_3176fa_output_alt_hw_handshake_on_the_pc_t	3176fa\ Output\ alt\ HW\ Handshake\.\ On\ the\ PC,\ this\ parameter\ corresponds\ to\ Data\ Set\ Ready\ \(DSR\)\ handshaking\.\ On\ the\ SPARCstation,\ this\ parameter\ is\ ignored\.
0276	fbff23_3a4e90_hconnect_the_black_uut_lead_to_the	3a4e90\ HConnect\ the\ black\ UUT\ lead\ to\ the
0277	072483_3a504a_hconnect_the_black_uut_lead_to_the	3a504a\ HConnect\ the\ black\ UUT\ lead\ to\ the
0278	40cb8c_439773_connect_the_dvm_lead_to_tp1006	439773\ Connect\ the\ '\+'\ DVM\ lead\ to\ TP1006
0279	6969bf_439a14_connect_the_dvm_lead_to_tp1006	439a14\ Connect\ the\ '\+'\ DVM\ lead\ to\ TP1006
0280	df1f74_44500e_kklconnect_the_uut_leads_to_the	44500e\ KKLConnect\ the\ UUT\ leads\ to\ the
0281	3cd836_445142_yfblconnect_the_uut_leads_to_the	445142\ YFBLConnect\ the\ UUT\ leads\ to\ the
0282	716bfa_4ce78a_tcp_ncconnclosederr_the_connection_	4ce78a\ <TCP\ ncConnClosedErr:\ The\ connection\ was\ closed\ by\ the\ peer\.6Interapplication\ Mgr\ amInitErr:\ Initialization\ error\.
0283	6cb46d_4cf422_dde_dmlerr_reentrancy_an_applicatio	4cf422\ DDE\ DMLERR_REENTRANCY:\ An\ application\ instance\ with\ a\ synchronous\ transaction\ already\ in\ progress\ attempted\ to\ initiate\ another\ synchronous\ transaction,\ or\ the\ DdeEnableCallback\ function\ was\ called\ from\ within\ a\ DDEML\ call\ function\.
0284	431af7_57ad07_couldn_t_open_the_software_rev_file	57ad07\ Couldn't\ open\ the\ Software\ Rev\.\ file\.\ Please\ set\ the\ Software\ Rev\.\ manually\ on\ the\ front\ panel\.\ Place\ the\ flopply\ disk\ in\ the\ computer\ NOW\.MD
0285	586805_57b288_couldn_t_open_the_software_rev_file	57b288\ Couldn't\ open\ the\ Software\ Rev\.\ file\.\ Please\ set\ the\ Software\ Rev\.\ manually\ on\ the\ front\ panel\.\ Place\ the\ flopply\ disk\ in\ the\ computer\ NOW\.
0286	700f3d_c576_connection_aborted	c576\ Connection\ aborted
0287	1ef8cf_c5b8_connection_is_already_connected	c5b8\ Connection\ is\ already\ connected
0288	f3bb56_155dae_output_alt_hw_handshake_on_the_pc_t	155dae\ Output\ alt\ HW\ Handshake\.\ On\ the\ PC,\ this\ parameter\ corresponds\ to\ Data\ Set\ Ready\ \(DSR\)\ handshaking\.\ On\ the\ SPARCstation,\ this\ parameter\ is\ ignored\.
0289	4b21f4_1b1b28_hconnect_the_black_uut_lead_to_the	1b1b28\ HConnect\ the\ black\ UUT\ lead\ to\ the
0290	972276_1b1ce2_hconnect_the_black_uut_lead_to_the	1b1ce2\ HConnect\ the\ black\ UUT\ lead\ to\ the
0291	2aeb41_1e889b_connect_the_dvm_lead_to_tp1006	1e889b\ Connect\ the\ '\+'\ DVM\ lead\ to\ TP1006
0292	bb5d3d_1e8b3c_connect_the_dvm_lead_to_tp1006	1e8b3c\ Connect\ the\ '\+'\ DVM\ lead\ to\ TP1006
0293	de8fde_247362_tcp_ncconnclosederr_the_connection_	247362\ <TCP\ ncConnClosedErr:\ The\ connection\ was\ closed\ by\ the\ peer\.6Interapplication\ Mgr\ amInitErr:\ Initialization\ error\.
0294	83a536_247ffa_dde_dmlerr_reentrancy_an_applicatio	247ffa\ DDE\ DMLERR_REENTRANCY:\ An\ application\ instance\ with\ a\ synchronous\ transaction\ already\ in\ progress\ attempted\ to\ initiate\ another\ synchronous\ transaction,\ or\ the\ DdeEnableCallback\ function\ was\ called\ from\ within\ a\ DDEML\ call\ function\.
0295	95a113_2f5b87_couldn_t_open_the_software_rev_file	2f5b87\ Couldn't\ open\ the\ Software\ Rev\.\ file\.\ Please\ set\ the\ Software\ Rev\.\ manually\ on\ the\ front\ panel\.\ Place\ the\ flopply\ disk\ in\ the\ computer\ NOW\.MD
0296	0f3369_2f6108_couldn_t_open_the_software_rev_file	2f6108\ Couldn't\ open\ the\ Software\ Rev\.\ file\.\ Please\ set\ the\ Software\ Rev\.\ manually\ on\ the\ front\ panel\.\ Place\ the\ flopply\ disk\ in\ the\ computer\ NOW\.
0297	fe9483_37ea6e_kklconnect_the_uut_leads_to_the	37ea6e\ KKLConnect\ the\ UUT\ leads\ to\ the
0298	0faf14_37eba2_yfblconnect_the_uut_leads_to_the	37eba2\ YFBLConnect\ the\ UUT\ leads\ to\ the
0299	d60dce_164f33_tcp_ncconnclosederr_the_connection_	164f33\ <TCP\ ncConnClosedErr:\ The\ connection\ was\ closed\ by\ the\ peer\.6Interapplication\ Mgr\ amInitErr:\ Initialization\ error\.
0300	2ed862_165bcb_dde_dmlerr_reentrancy_an_applicatio	165bcb\ DDE\ DMLERR_REENTRANCY:\ An\ application\ instance\ with\ a\ synchronous\ transaction\ already\ in\ progress\ attempted\ to\ initiate\ another\ synchronous\ transaction,\ or\ the\ DdeEnableCallback\ function\ was\ called\ from\ within\ a\ DDEML\ call\ function\.
0301	98b662_104503_tcp_ncconnclosederr_the_connection_	104503\ <TCP\ ncConnClosedErr:\ The\ connection\ was\ closed\ by\ the\ peer\.6Interapplication\ Mgr\ amInitErr:\ Initialization\ error\.
0302	26e3a7_10519b_dde_dmlerr_reentrancy_an_applicatio	10519b\ DDE\ DMLERR_REENTRANCY:\ An\ application\ instance\ with\ a\ synchronous\ transaction\ already\ in\ progress\ attempted\ to\ initiate\ another\ synchronous\ transaction,\ or\ the\ DdeEnableCallback\ function\ was\ called\ from\ within\ a\ DDEML\ call\ function\.
0303	66c8e5_122be5_couldn_t_open_the_software_rev_file	122be5\ Couldn't\ open\ the\ Software\ Rev\.\ file\.\ Please\ set\ the\ Software\ Rev\.\ manually\ on\ the\ front\ panel\.\ Place\ the\ flopply\ disk\ in\ the\ computer\ NOW\.
0304	987f8f_123cc3_couldn_t_open_the_software_rev_file	123cc3\ Couldn't\ open\ the\ Software\ Rev\.\ file\.\ Please\ set\ the\ Software\ Rev\.\ manually\ on\ the\ front\ panel\.\ Place\ the\ flopply\ disk\ in\ the\ computer\ NOW\.MD
0305	12ea0c_180d84_tcp_ncconnclosederr_the_connection_	180d84\ <TCP\ ncConnClosedErr:\ The\ connection\ was\ closed\ by\ the\ peer\.6Interapplication\ Mgr\ amInitErr:\ Initialization\ error\.
0306	78e7e2_181a1c_dde_dmlerr_reentrancy_an_applicatio	181a1c\ DDE\ DMLERR_REENTRANCY:\ An\ application\ instance\ with\ a\ synchronous\ transaction\ already\ in\ progress\ attempted\ to\ initiate\ another\ synchronous\ transaction,\ or\ the\ DdeEnableCallback\ function\ was\ called\ from\ within\ a\ DDEML\ call\ function\.
0307	857ac9_20bf5f_kklconnect_the_uut_leads_to_the	20bf5f\ KKLConnect\ the\ UUT\ leads\ to\ the
0308	ce85e8_2159e0_connect_the_dvm_lead_to_tp1006	2159e0\ Connect\ the\ '\+'\ DVM\ lead\ to\ TP1006
0309	ca6a89_216749_connect_the_dvm_lead_to_tp1006	216749\ Connect\ the\ '\+'\ DVM\ lead\ to\ TP1006
0310	b09bfd_2ab5c9_hconnect_the_black_uut_lead_to_the	2ab5c9\ HConnect\ the\ black\ UUT\ lead\ to\ the
0311	c3ddfc_2ac516_99hconnect_the_black_uut_lead_to_th	2ac516\ 99HConnect\ the\ black\ UUT\ lead\ to\ the
0312	83ae90_2ac6f6_99hconnect_the_black_uut_lead_to_th	2ac6f6\ 99HConnect\ the\ black\ UUT\ lead\ to\ the
0313	9834cd_33fcc8_output_alt_hw_handshake_on_the_pc_t	33fcc8\ Output\ alt\ HW\ Handshake\.\ On\ the\ PC,\ this\ parameter\ corresponds\ to\ Data\ Set\ Ready\ \(DSR\)\ handshaking\.\ On\ the\ SPARCstation,\ this\ parameter\ is\ ignored\.
0314	9493dd_3b4381_calbplease_choose_the_file_containi	3b4381\ \*\.calBPlease\ choose\ the\ file\ containing\ the\ inductance\ calibration\ data\.d:\\automated\\lv51\\lvsource\\gencode\.cGenRangeCheck
0315	fd173e_3cf644_connection_aborted	3cf644\ Connection\ aborted
0316	745bbe_3cf686_connection_is_already_connected	3cf686\ Connection\ is\ already\ connected
0317	9298f2_416911_range_current_source_calibration_pa	416911\ Range\ \+Current\ Source\ Calibration\ Passed
0318	9dac7a_f49a7_tcp_ncconnclosederr_the_connection_w	f49a7\ <TCP\ ncConnClosedErr:\ The\ connection\ was\ closed\ by\ the\ peer\.6Interapplication\ Mgr\ amInitErr:\ Initialization\ error\.
0319	c5747f_f563f_dde_dmlerr_reentrancy_an_application	f563f\ DDE\ DMLERR_REENTRANCY:\ An\ application\ instance\ with\ a\ synchronous\ transaction\ already\ in\ progress\ attempted\ to\ initiate\ another\ synchronous\ transaction,\ or\ the\ DdeEnableCallback\ function\ was\ called\ from\ within\ a\ DDEML\ call\ function\.
0320	b2bee0_103f28_tcp_ncconnclosederr_the_connection_	103f28\ <TCP\ ncConnClosedErr:\ The\ connection\ was\ closed\ by\ the\ peer\.6Interapplication\ Mgr\ amInitErr:\ Initialization\ error\.
0321	0c970a_104bc0_dde_dmlerr_reentrancy_an_applicatio	104bc0\ DDE\ DMLERR_REENTRANCY:\ An\ application\ instance\ with\ a\ synchronous\ transaction\ already\ in\ progress\ attempted\ to\ initiate\ another\ synchronous\ transaction,\ or\ the\ DdeEnableCallback\ function\ was\ called\ from\ within\ a\ DDEML\ call\ function\.
0322	7ba281_13c1f5_couldn_t_open_the_software_rev_file	13c1f5\ Couldn't\ open\ the\ Software\ Rev\.\ file\.\ Please\ set\ the\ Software\ Rev\.\ manually\ on\ the\ front\ panel\.\ Place\ the\ flopply\ disk\ in\ the\ computer\ NOW\.
0323	47fcd6_179756_range_current_source_calibration_pa	179756\ Range\ \+Current\ Source\ Calibration\ Passed
0324	2c93f0_1e1d25_tcp_ncconnclosederr_the_connection_	1e1d25\ <TCP\ ncConnClosedErr:\ The\ connection\ was\ closed\ by\ the\ peer\.6Interapplication\ Mgr\ amInitErr:\ Initialization\ error\.
0325	252080_1e29bd_dde_dmlerr_reentrancy_an_applicatio	1e29bd\ DDE\ DMLERR_REENTRANCY:\ An\ application\ instance\ with\ a\ synchronous\ transaction\ already\ in\ progress\ attempted\ to\ initiate\ another\ synchronous\ transaction,\ or\ the\ DdeEnableCallback\ function\ was\ called\ from\ within\ a\ DDEML\ call\ function\.
0326	28af70_25cef5_connect_the_dvm_lead_to_tp1006	25cef5\ Connect\ the\ '\+'\ DVM\ lead\ to\ TP1006
0327	1c7500_2d9266_hconnect_the_black_uut_lead_to_the	2d9266\ HConnect\ the\ black\ UUT\ lead\ to\ the
0328	9948af_3566d0_output_alt_hw_handshake_on_the_pc_t	3566d0\ Output\ alt\ HW\ Handshake\.\ On\ the\ PC,\ this\ parameter\ corresponds\ to\ Data\ Set\ Ready\ \(DSR\)\ handshaking\.\ On\ the\ SPARCstation,\ this\ parameter\ is\ ignored\.
0329	63f0c8_3cb276_connection_aborted	3cb276\ Connection\ aborted
0330	fb9a3c_3cb2b8_connection_is_already_connected	3cb2b8\ Connection\ is\ already\ connected
0331	6b8168_f38b7_tcp_ncconnclosederr_the_connection_w	f38b7\ <TCP\ ncConnClosedErr:\ The\ connection\ was\ closed\ by\ the\ peer\.6Interapplication\ Mgr\ amInitErr:\ Initialization\ error\.
0332	52cca8_f454f_dde_dmlerr_reentrancy_an_application	f454f\ DDE\ DMLERR_REENTRANCY:\ An\ application\ instance\ with\ a\ synchronous\ transaction\ already\ in\ progress\ attempted\ to\ initiate\ another\ synchronous\ transaction,\ or\ the\ DdeEnableCallback\ function\ was\ called\ from\ within\ a\ DDEML\ call\ function\.
0333	f56feb_165be9_tcp_ncconnclosederr_the_connection_	165be9\ <TCP\ ncConnClosedErr:\ The\ connection\ was\ closed\ by\ the\ peer\.6Interapplication\ Mgr\ amInitErr:\ Initialization\ error\.
0334	f15adb_166881_dde_dmlerr_reentrancy_an_applicatio	166881\ DDE\ DMLERR_REENTRANCY:\ An\ application\ instance\ with\ a\ synchronous\ transaction\ already\ in\ progress\ attempted\ to\ initiate\ another\ synchronous\ transaction,\ or\ the\ DdeEnableCallback\ function\ was\ called\ from\ within\ a\ DDEML\ call\ function\.
0335	cbf62a_e5492_connection_aborted	e5492\ Connection\ aborted
0336	e19881_e54d4_connection_is_already_connected	e54d4\ Connection\ is\ already\ connected
0337	05eaed_1e481_status_is_a_boolean_array_in_which_e	1e481\ status\ is\ a\ Boolean\ array\ in\ which\ each\ bit\ describes\ a\ state\ of\ the\ GPIB\ Controller\.\ If\ an\ error\ occurs,\ the\ GPIB\ VIs\ set\ bit\ 15\.\ GPIB\ error\ is\ valid\ only\ if\ bit\ 15\ of\ status\ is\ set\.
0338	ea51b0_2cca0_status_is_a_boolean_array_in_which_e	2cca0\ status\ is\ a\ Boolean\ array\ in\ which\ each\ bit\ describes\ a\ state\ of\ the\ GPIB\ Controller\.\ If\ an\ error\ occurs,\ the\ GPIB\ VIs\ set\ bit\ 15\.\ GPIB\ error\ is\ valid\ only\ if\ bit\ 15\ of\ status\ is\ set\.
0339	10e5fd_3b7c3_status_state_passed_failed_ready_not	3b7c3\ Status\ state\ \(Passed/Failed,\ Ready/Not\ Ready\)\$\ \(U16\)
0340	a12aac_1e3c6_status_is_a_boolean_array_in_which_e	1e3c6\ status\ is\ a\ Boolean\ array\ in\ which\ each\ bit\ describes\ a\ state\ of\ the\ GPIB\ Controller\.\ If\ an\ error\ occurs,\ the\ GPIB\ VIs\ set\ bit\ 15\.\ GPIB\ error\ is\ valid\ only\ if\ bit\ 15\ of\ status\ is\ set\.
0341	2109e0_2cba1_status_is_a_boolean_array_in_which_e	2cba1\ status\ is\ a\ Boolean\ array\ in\ which\ each\ bit\ describes\ a\ state\ of\ the\ GPIB\ Controller\.\ If\ an\ error\ occurs,\ the\ GPIB\ VIs\ set\ bit\ 15\.\ GPIB\ error\ is\ valid\ only\ if\ bit\ 15\ of\ status\ is\ set\.
0342	472132_3b694_status_state_passed_failed_ready_not	3b694\ Status\ state\ \(Passed/Failed,\ Ready/Not\ Ready\)\$\ \(U16\)
0343	a44b9d_1cc96_status_is_a_boolean_array_in_which_e	1cc96\ status\ is\ a\ Boolean\ array\ in\ which\ each\ bit\ describes\ a\ state\ of\ the\ GPIB\ Controller\.\ If\ an\ error\ occurs,\ the\ GPIB\ VIs\ set\ bit\ 15\.\ GPIB\ error\ is\ valid\ only\ if\ bit\ 15\ of\ status\ is\ set\.
0344	2482af_2b461_status_is_a_boolean_array_in_which_e	2b461\ status\ is\ a\ Boolean\ array\ in\ which\ each\ bit\ describes\ a\ state\ of\ the\ GPIB\ Controller\.\ If\ an\ error\ occurs,\ the\ GPIB\ VIs\ set\ bit\ 15\.\ GPIB\ error\ is\ valid\ only\ if\ bit\ 15\ of\ status\ is\ set\.
0345	486911_39f98_status_state_passed_failed_ready_not	39f98\ Status\ state\ \(Passed/Failed,\ Ready/Not\ Ready\)\$\ \(U16\)
0346	40d1ec_15b9de_finishconnect_error_on_connect_wsae	15b9de\ FinishConnect:\ error\ on\ connect,\ wsaerr\ =\ %ld
0347	0927f3_165d4f_vthis_button_sets_the_abort_minimum	165d4f\ vThis\ button\ sets\ the\ Abort\ minimum\ to\ its\ default\ value\.\ You\ can\ not\ change\ the\ Abort\ minimum\ if\ this\ box\ is\ checked\.
0348	45bc27_18ce25_connection_closed_initialization_er	18ce25\ Connection\ closed/Initialization\ error\ \(interapplication\ manager\)
0349	1e2807_1b8b50_configuration_token_not_found_error	1b8b50\ Configuration\ token\ not\ found\.,Error\ occurred\ parsing\ configuration\ string\.\(Configuration\ allocation\ error\ occurred\.\$External\ code\ format\ error\ occurred\.\$External\ code\ offset\ error\ occurred\.
0350	e39e72_1b988e_replace_the_original_control_p_with	1b988e\ ,Replace\ the\ original\ control\ "%p"\ with\ "%p"\?;Disconnect\ the\ control\ "%p"\ from\ its\ Type\ Definition,\ "%p"\?
0351	5e3d57_1cac48_creates_a_new_file_or_replaces_a_fi	1cac48\ creates\ a\ new\ file\ or\ replaces\ a\ file\ if\ it\ exists\ and\ you\ give\ permission\.\ Replacement\ is\ done\ by\ opening\ the\ file\ and\ setting\ EOF\ to\ 0\.\ Error\ 43\ occurs\ if\ the\ user\ elects\ to\ disallow\ the\ replacement\ using\ dialog\.
0352	c7f810_1cd9ac_connection_closed_initialize_error_	1cd9ac\ Connection\ closed\+Initialize\ error\ \(interapplication\ manager\)
0353	fb5342_1dbb16_2_create_or_replace_creates_a_new_f	1dbb16\ 2\ \(create\ or\ replace\)\ creates\ a\ new\ file\ or\ replaces\ a\ file\ if\ it\ exists\ and\ you\ give\ permission\.\ Replacement\ is\ done\ by\ opening\ the\ file\ and\ setting\ EOF\ to\ 0\.\ Error\ 43\ occurs\ if\ the\ user\ elects\ to\ disallow\ the\ replacement\ using\ dialog\.
0354	f0aba6_1e7b2f_calbplease_choose_the_file_containi	1e7b2f\ \*\.calBPlease\ choose\ the\ file\ containing\ the\ inductance\ calibration\ data\.gencode\.cGenDispatchEntry
0355	0d5788_212169_status_is_a_boolean_array_in_which_	212169\ status\ is\ a\ Boolean\ array\ in\ which\ each\ bit\ describes\ a\ state\ of\ the\ GPIB\ Controller\.\ If\ an\ error\ occurs,\ the\ GPIB\ VIs\ set\ bit\ 15\.\ GPIB\ error\ is\ valid\ only\ if\ bit\ 15\ of\ status\ is\ set\.
0356	7882b9_2206f4_status_is_a_boolean_array_in_which_	2206f4\ status\ is\ a\ Boolean\ array\ in\ which\ each\ bit\ describes\ a\ state\ of\ the\ GPIB\ Controller\.\ If\ an\ error\ occurs,\ the\ GPIB\ VIs\ set\ bit\ 15\.\ GPIB\ error\ is\ valid\ only\ if\ bit\ 15\ of\ status\ is\ set\.
0357	724d0a_22ee6f_status_state_passed_failed_ready_no	22ee6f\ Status\ state\ \(Passed/Failed,\ Ready/Not\ Ready\)\$\ \(U16\)
0358	53449c_2c7e33_vfor_most_applications_you_only_nee	2c7e33\ VFor\ most\ applications,\ you\ only\ need\ to\ connect\ wires\ to\ the\ controls\ and\ indicators\ displayed\ in\ bold\.
0359	5b3d13_2ce516_zfor_most_applications_you_only_nee	2ce516\ ZFor\ most\ applications,\ you\ only\ need\ to\ connect\ wires\ to\ the\ controls\ and\ indicators\ displayed\ in\ bold\.
0360	c2af6c_2cf70c_cinstartload_loaderror_d_error_ldlv	2cf70c\ CINStartLoad:\ loaderror=\ %d,\ error=%ldLV_DIG_PORT_READSetCINArraySize,\ elmtNum\ %ld\ out\ of\ range\ 0\ <=\ elmtNum\ <\ %ldnon\-array\ detected
0361	895b6d_2d5ac5_for_most_applications_you_only_need	2d5ac5\ For\ most\ applications,\ you\ only\ need\ to\ connect\ wires\ to\ the\ controls\ and\ indicators\ displayed\ in\ bold\.
0362	b6dbe7_317584_input_alt_hw_handshake_on_the_pc_th	317584\ Input\ alt\ HW\ Handshake\.\ On\ the\ PC,\ this\ parameter\ corresponds\ to\ Data\ Terminal\ Ready\ \(DTR\)\ handshaking\.\ On\ the\ SPARCstation,\ this\ parameter\ is\ ignored\.
0363	dc226c_4448dc_adjust_r1144_for_the_number	4448dc\ >>>Adjust\ R1144\ for\ the\ number
0364	c45d95_4449c1_aabnow_adjust_r1005_for_the_number	4449c1\ AABNow\ adjust\ R1005\ for\ the\ number
0365	f5f018_44519b_rin_adjust_r1144_for_the_number	44519b\ RIN>Adjust\ R1144\ for\ the\ number
0366	a28a11_445214_rinbnow_adjust_r1005_for_the_number	445214\ RINBNow\ adjust\ R1005\ for\ the\ number
0367	97e3ef_4b73d7_user_defined_codes_is_an_array_of_t	4b73d7\ user\-defined\ codes\ is\ an\ array\ of\ the\ numeric\ error\ codes\ you\ define\ in\ your\ VIs\.\ The\ VI\ searches\ this\ array\ after\ searching\ the\ internal\ list\ of\ error\ codes\.\ Codes\ in\ the\ range\ of\ 5000\ to\ 9999\ are\ reserved\ for\ users\.
0368	cec6e9_4cde95_gpib_etab_table_error_labview_confi	4cde95\ GPIB\ ETAB:\ Table\ error\.\$LabVIEW:\ Configuration\ parse\ error\.%LabVIEW:\ Configuration\ memory\ error\.\#LabVIEW:\ Bad\ external\ code\ format\.\#LabVIEW:\ Bad\ external\ code\ offset\.\$LabVIEW:\ External\ code\ not\ present\.
0369	1d41f3_5010ee_range_gain_calibration_failed	5010ee\ Range\ !Gain\ Calibration\ Failed
0370	edc912_50110d_on_range_gain_calibration_failed	50110d\ on\ Range\ !Gain\ Calibration\ Failed
0371	6527ca_57ac8d_couldn_t_retrieve_the_proper_softwa	57ac8d\ `Couldn't\ retrieve\ the\ proper\ Software\ Rev\.\ number\.\ Please\ set\ this\ manually\ on\ the\ front\ panel\.
0372	afc384_57b34b_couldn_t_retrieve_the_proper_softwa	57b34b\ `Couldn't\ retrieve\ the\ proper\ Software\ Rev\.\ number\.\ Please\ set\ this\ manually\ on\ the\ front\ panel\.
0373	4cd426_9874_creates_a_new_file_or_replaces_a_file	9874\ creates\ a\ new\ file\ or\ replaces\ a\ file\ if\ it\ exists\ and\ you\ give\ permission\.\ Replacement\ is\ done\ by\ opening\ the\ file\ and\ setting\ EOF\ to\ 0\.\ Error\ 43\ occurs\ if\ the\ user\ elects\ to\ disallow\ the\ replacement\ using\ dialog\.
0374	fec6f0_c5d8_connection_closed_initialize_error_in	c5d8\ Connection\ closed\+Initialize\ error\ \(interapplication\ manager\)
